"platform","neighbourhood_id","room_type_id","kitchen","tv","wifi","gym","elevator","fridge","heating","hair_dryer","air_conditioning","hot_tub","oven","bbq","coffee","pool","balcony","furniture","microwave","beds","accommodates","bathrooms","bedrooms","price"
"airbnb",7,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","78.28"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,"1",2,NULL,"1","63.55"
"airbnb",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,NULL,NULL,"59.87"
"airbnb",18,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,"2",5,NULL,"1","62.63"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,"3",6,"1","2","120.65"
"airbnb",22,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"4",6,"4","4","1600.00"
"airbnb",19,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,"3",6,NULL,"3","184.20"
"airbnb",5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,NULL,6,NULL,"2",NULL
"airbnb",20,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"1",2,"1","1","119.73"
"airbnb",11,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,NULL,NULL,"47.89"
"airbnb",21,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NULL,2,NULL,"1","34.08"
"airbnb",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4,NULL,NULL,"64.47"
"airbnb",5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,"2",NULL
"airbnb",11,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"5",10,"1","5","166.70"
"airbnb",3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,1,NULL,NULL,NULL
"airbnb",16,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",1,"1","1","51.58"
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"3",6,"1.5","2","137.23"
"airbnb",8,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,"2",2,"1","1","239.46"
"airbnb",16,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,"1","70.92"
"airbnb",4,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"3",4,"1","2","119.73"
"airbnb",3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2",4,"1","2","69.08"
"airbnb",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL,4,NULL,NULL,NULL
"booking",2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"150.4545454545454545"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"3",6,"1","2","84.73"
"airbnb",2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"2",5,"1","2","130.78"
"booking",10,4,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"139.3125000000000000"
"airbnb",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"53.42"
"airbnb",12,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"4",6,"2","3","201.70"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,"2",4,"1","1","80.13"
"airbnb",2,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"1",4,NULL,"1","150.12"
"airbnb",21,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,"3",4,NULL,"3","163.02"
"airbnb",2,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,"2",4,"1.5","0","94.86"
"airbnb",4,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"1",4,"1","2","126.18"
"airbnb",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"183.28"
"airbnb",10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",5,"1","2","95.78"
"airbnb",13,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",2,"1","1","230.25"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,"0",3,"1","0","84.73"
"airbnb",2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",3,"1","1","81.05"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",3,"1","1","173.15"
"airbnb",17,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,"2",2,"3","1","91.18"
"airbnb",3,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",4,"1","1","127.10"
"airbnb",16,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",3,"1","1","41.45"
"airbnb",2,2,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"54.34"
"airbnb",12,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"3",6,"1","1","87.50"
"airbnb",15,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"3",8,"1","3","105.92"
"airbnb",23,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"3",5,"1","2","93.94"
"airbnb",1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,"2",4,"1","1","174.07"
"airbnb",4,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"1",4,"1.5","1","72.76"
"airbnb",3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",3,"1.5","1","141.83"
"airbnb",20,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,NULL,6,NULL,"1",NULL
"booking",10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"60.3125000000000000"
"airbnb",10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",2,"1","1","35.00"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"2",3,"1","1","58.94"
"airbnb",10,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,"6",6,"1","2","109.60"
"airbnb",20,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"1",3,"1.5","1","46.97"
"airbnb",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,"69.08"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","2","65.39"
"airbnb",4,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,3,NULL,"1",NULL
"airbnb",6,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",4,"1","1","81.97"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,NULL,4,NULL,"2",NULL
"airbnb",10,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"1",3,"1","1","51.58"
"airbnb",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,NULL
"airbnb",22,2,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,NULL,1,NULL,NULL,NULL
"airbnb",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"68.15"
"airbnb",1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NULL,3,NULL,"2",NULL
"airbnb",15,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",9,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,NULL,"2","92.10"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,NULL,"1","217.36"
"booking",2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NULL,NULL,NULL,NULL,"133.4375000000000000"
"airbnb",6,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,NULL,"1","66.31"
"airbnb",10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,"1",2,"1","1","103.15"
"airbnb",20,4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"1",2,"1","1","106.84"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,NULL,4,NULL,"2",NULL
"airbnb",20,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",3,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"3",3,"1.5","2","138.15"
"airbnb",2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"3",4,"1.5","1","122.49"
"airbnb",12,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","39.60"
"airbnb",19,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,"1",2,"1","1","35.92"
"airbnb",4,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"1",2,NULL,NULL,"41.45"
"airbnb",6,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"2",4,"1","1","72.76"
"airbnb",2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,"2",4,"2","2","107.76"
"airbnb",8,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",2,"1","1","164.86"
"airbnb",16,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,"2",4,NULL,NULL,"66.31"
"airbnb",14,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,"2",4,"1","1","67.23"
"booking",18,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"159.3750000000000000"
"airbnb",10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,"1",4,"1","1","89.34"
"airbnb",12,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",4,"1","1","69.08"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","141.83"
"airbnb",9,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"0",2,"1","1","95.78"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"2","1","48.81"
"airbnb",1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",5,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"2",2,"1","1","82.89"
"booking",10,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,"119.3750000000000000"
"airbnb",6,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,5,NULL,"2",NULL
"booking",14,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"74.0000000000000000"
"airbnb",1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,"1",2,"1.5","1","155.65"
"airbnb",20,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","71.84"
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"2",3,"1","1","61.71"
"airbnb",2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,NULL,2,NULL,"1",NULL
"airbnb",3,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,"1",2,"1.5","1","45.13"
"airbnb",8,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",2,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,"2",5,NULL,"2","104.99"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"6",10,NULL,"4","274.46"
"airbnb",1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"2",4,"1","1","187.88"
"airbnb",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"89.34"
"airbnb",16,2,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,NULL,2,NULL,"1",NULL
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,"2",4,"1","1","85.65"
"airbnb",15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",4,"2","2","60.79"
"airbnb",16,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",3,"1","2","82.89"
"airbnb",15,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"1",2,"1.5","1","69.08"
"booking",3,4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,NULL,NULL,NULL,NULL,"237.0000000000000000"
"airbnb",19,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",7,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,"139.07"
"airbnb",17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,"2",4,"1","1","141.83"
"airbnb",18,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"1",3,NULL,"1","73.68"
"airbnb",22,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",3,"1","1","81.97"
"booking",19,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"117.6875000000000000"
"airbnb",2,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,"7",6,"2","3","552.60"
"airbnb",5,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,"1",2,"1","1","71.84"
"airbnb",10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3,"1","1","39.60"
"airbnb",2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,"1",2,"1","1","73.68"
"airbnb",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"12.89"
"airbnb",5,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,"3",6,"1","2","94.86"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","1","64.47"
"airbnb",7,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"3",6,"1","1","74.60"
"airbnb",10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",6,"1.5","1","29.47"
"airbnb",3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,"2",3,"1","1","77.36"
"airbnb",17,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,"1",3,"1","0","37.76"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"4",9,"1.5","3","171.31"
"booking",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"97.2500000000000000"
"airbnb",17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",4,"1","1","92.10"
"airbnb",10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,"3",6,"1","1","116.97"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"1",2,"1","1","54.34"
"airbnb",18,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"0",4,"1","1","73.68"
"airbnb",17,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",6,"1","2","108.68"
"airbnb",17,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"3",4,NULL,"2","92.10"
"airbnb",2,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,"1",2,NULL,"1","63.55"
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"1",2,"1","1","43.29"
"airbnb",16,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",17,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"6",6,"1.5","3","100.39"
"airbnb",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",6,NULL,NULL,"52.50"
"airbnb",15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",4,"1","1","102.23"
"airbnb",5,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,NULL,6,NULL,"3",NULL
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,"1",2,"1.5","1","78.28"
"airbnb",5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","0","72.76"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"1",2,"1","1","36.84"
"airbnb",12,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"1",2,NULL,"1","52.50"
"airbnb",2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,NULL,2,NULL,"1",NULL
"airbnb",3,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"0",2,"1","1","54.34"
"airbnb",20,2,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,"1",2,"1","1","42.37"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","1","104.99"
"airbnb",20,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",5,"1","2","84.73"
"airbnb",22,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,"1",2,"1","1","71.84"
"airbnb",10,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",3,"1.5","1","41.45"
"airbnb",5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"3",5,NULL,"2","93.02"
"airbnb",4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1.5","1","161.18"
"airbnb",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,"73.68"
"airbnb",16,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","56.18"
"airbnb",23,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,"0",2,"1","1","60.79"
"airbnb",7,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"1",1,"1","1","23.03"
"airbnb",7,2,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,NULL,2,"1","1","35.00"
"airbnb",1,2,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,"1",2,NULL,"1","112.36"
"airbnb",2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,"55.26"
"booking",7,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"215.0000000000000000"
"airbnb",1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,"2",3,NULL,"1","95.78"
"airbnb",10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,"3",6,NULL,"2","104.99"
"airbnb",18,2,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,"1",1,"2","1","36.84"
"airbnb",20,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"5",1,"1","4","91.18"
"airbnb",21,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,"1",2,"1.5","1","103.15"
"airbnb",2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,"3",4,NULL,"2","77.36"
"airbnb",9,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","1","79.21"
"airbnb",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",4,"2","1","339.85"
"airbnb",12,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"4",6,"1.5","4","145.52"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"0",4,"1.5","1","53.42"
"airbnb",3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",4,"1","1","70.00"
"booking",11,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"116.5000000000000000"
"airbnb",15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",3,NULL,NULL,"55.26"
"airbnb",1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,"2",3,"1","1","142.75"
"airbnb",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"96.70"
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",4,"1","1","91.18"
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",2,"1","1","63.55"
"airbnb",6,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"2",3,"1","1","44.21"
"airbnb",17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,NULL,NULL,"33.16"
"airbnb",3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,"3",6,"3","3","169.46"
"airbnb",1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,"1",4,"1","1","118.81"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,"3",4,"1","2","72.76"
"airbnb",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"71.84"
"airbnb",15,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,"8",14,"1","4","286.43"
"airbnb",7,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,"2",2,"1","1","99.47"
"airbnb",10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,"1","124.34"
"airbnb",17,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,NULL,4,NULL,"2",NULL
"airbnb",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",4,NULL,NULL,"110.52"
"airbnb",17,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","1","71.84"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"3",5,"1","2","92.10"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"1",2,"1","1","92.10"
"airbnb",22,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4,"1","1","58.94"
"booking",18,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NULL,NULL,NULL,NULL,"236.9375000000000000"
"airbnb",2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,"1",1,"1","1","35.92"
"airbnb",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"87.50"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","2","72.76"
"airbnb",4,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"2",4,"1","0","114.20"
"booking",5,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"215.6250000000000000"
"airbnb",2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"3",5,"1","1","111.44"
"airbnb",17,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,"2",NULL
"booking",2,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,NULL,NULL,NULL,NULL,"169.1250000000000000"
"airbnb",16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,"1.5","1","36.84"
"airbnb",22,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,"1","1","38.68"
"airbnb",20,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,"1",2,"1","1","33.33"
"airbnb",11,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,"3",6,"1.5","2","77.36"
"airbnb",9,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"4",8,NULL,"2","100.39"
"airbnb",16,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,"2",4,"1","1","82.89"
"airbnb",6,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",4,"1","1","74.60"
"airbnb",4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,6,NULL,"2",NULL
"airbnb",18,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,"1",NULL
"airbnb",3,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",2,NULL,"1","59.87"
"booking",3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,NULL,NULL,NULL,NULL,"98.6875000000000000"
"airbnb",8,2,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","46.05"
"airbnb",17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,NULL,NULL,"14.74"
"airbnb",18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,"1",2,"1","1","61.71"
"airbnb",2,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"1",1,"3","1","35.92"
"airbnb",4,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,NULL,5,NULL,"3",NULL
"airbnb",6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,NULL,4,NULL,"1",NULL
